id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,gc_distance,trip_duration,google_distance,google_duration
id1177823,2,1/3/2016 19:43,1/3/2016 19:47,1,-73.99049377,40.73469925,-73.98168945,40.74044037,N,0.608286493,248,1236,339
id0885541,1,1/3/2016 19:43,1/3/2016 20:02,1,-73.9908371,40.75004578,-73.94663239,40.82006073,N,5.363416656,1161,12090,1776
id2118109,2,1/3/2016 19:43,1/3/2016 19:50,1,-73.97793579,40.73365784,-73.98835754,40.73710251,N,0.595440467,395,1474,532
id2709685,1,1/3/2016 19:43,1/3/2016 19:46,1,-73.99047852,40.74001312,-73.99859619,40.74034882,N,0.425716066,133,885,233
id2733252,2,1/3/2016 19:43,1/3/2016 20:07,3,-74.00255585,40.74486542,-73.95708466,40.71749115,N,3.041468775,1451,8120,1966
id0393166,2,1/3/2016 19:44,1/3/2016 20:09,5,-74.00839996,40.71596909,-73.96498108,40.67604828,N,3.576112615,1475,6658,1407
id0987319,2,1/3/2016 19:44,1/3/2016 20:01,1,-73.97370148,40.78448868,-73.97863007,40.74694824,N,2.607319252,1011,7193,1231
id1723264,1,1/3/2016 19:45,1/3/2016 20:11,1,-73.98190308,40.76823044,-74.00571442,40.72197342,N,3.431470693,1523,7212,1448
id1024100,2,1/3/2016 19:45,1/3/2016 19:49,5,-73.99345398,40.7274971,-73.98717499,40.73864746,N,0.837858744,221,1388,376
id1727543,2,1/3/2016 19:45,1/3/2016 19:58,5,-73.96734619,40.76905823,-74.00102234,40.74713516,N,2.324613385,786,5029,1174
id0694161,2,1/3/2016 19:46,1/3/2016 19:51,2,-73.9890213,40.76037598,-73.98154449,40.76061249,N,0.391745768,277,851,297
id1443603,1,1/3/2016 19:46,1/3/2016 19:55,1,-73.99394226,40.74652481,-73.98812103,40.72789001,N,1.32348891,571,2992,775
id3145988,1,1/3/2016 19:46,1/3/2016 19:59,1,-73.9599762,40.77362061,-73.99137878,40.73191071,N,3.318572077,794,5522,1356
id2169288,1,1/3/2016 19:46,1/3/2016 19:53,2,-73.98493195,40.74179459,-73.96990204,40.76263428,N,1.641233184,432,2703,619
id1570200,1,1/3/2016 19:47,1/3/2016 19:56,1,-73.99645996,40.71884918,-74.00240326,40.70894623,N,0.751909141,537,1280,435
id3502971,2,1/3/2016 19:47,1/3/2016 19:50,6,-73.9821167,40.77511978,-73.97647858,40.78226852,N,0.575474711,222,1155,269
id2849657,2,1/3/2016 19:47,1/3/2016 19:58,5,-73.99095917,40.73441696,-74.00662994,40.73076248,N,0.85868201,617,2168,593
id0916552,2,1/3/2016 19:48,1/3/2016 20:02,5,-73.99471283,40.75037003,-73.98403931,40.73839188,N,0.998838093,796,2623,801
id2218093,1,1/3/2016 19:48,1/3/2016 19:55,4,-73.97476196,40.75690842,-73.98715973,40.75074005,N,0.776559577,421,1726,530
id0554478,2,1/3/2016 19:48,1/3/2016 20:05,1,-73.98735046,40.73274612,-73.9392395,40.79768372,N,5.146318336,1037,9792,1237
id0446292,1,1/3/2016 19:48,1/3/2016 19:53,1,-73.98714447,40.75794601,-73.98117065,40.76926422,N,0.84242244,302,1946,551
id3013198,1,1/3/2016 19:49,1/3/2016 19:55,1,-73.99430847,40.75096893,-73.98561859,40.75027084,N,0.457526534,363,998,330
id1064583,2,1/3/2016 19:49,1/3/2016 20:00,1,-73.95990753,40.8170929,-73.93357849,40.8496933,N,2.640460857,669,5491,737
id1731180,1,1/3/2016 19:49,1/3/2016 20:00,1,-73.99438477,40.75022125,-73.98281097,40.72986603,N,1.531802405,619,4083,1121
id2236162,1,1/3/2016 19:50,1/3/2016 20:04,1,-74.00289154,40.76046753,-73.98040771,40.73376846,N,2.188799967,817,13367,1757
id2412533,1,1/3/2016 19:50,1/3/2016 19:56,1,-73.96630096,40.76790619,-73.97235107,40.7528801,N,1.085717729,368,2036,580
id1686870,1,1/3/2016 19:50,1/3/2016 19:58,1,-73.98220062,40.76456833,-73.96893311,40.76244354,N,0.709867453,466,1562,534
id2327852,1,1/3/2016 19:50,1/3/2016 19:57,1,-73.95518494,40.76412201,-73.95049286,40.77985382,N,1.114659673,416,2218,512
id0000569,1,1/3/2016 19:51,1/3/2016 19:53,3,-73.9619751,40.76773453,-73.95858765,40.77301025,N,0.40544363,123,687,129
id1518373,1,1/3/2016 19:52,1/3/2016 19:57,1,-73.97498322,40.79255295,-73.97711945,40.77968216,N,0.896532647,287,1882,421
id1140629,1,1/3/2016 19:52,1/3/2016 20:01,1,-73.97484589,40.64777756,-73.97484589,40.64777756,N,0,599,0,0
id3475397,1,1/3/2016 19:52,1/3/2016 19:57,2,-73.99044037,40.72874451,-73.98011017,40.74317169,N,1.134403138,277,1825,415
id2443318,1,1/3/2016 19:52,1/3/2016 19:58,1,-73.96057129,40.77276993,-73.96947479,40.75690842,N,1.191192622,347,2098,549
id3158169,1,1/3/2016 19:53,1/3/2016 20:01,2,-73.98989868,40.73413849,-73.97746277,40.74233246,N,0.863019301,474,2659,747
id0256024,2,1/3/2016 19:54,1/3/2016 20:04,5,-73.99501038,40.74465942,-74.01074219,40.71325302,N,2.321703897,549,5042,1269
id3151359,1,1/3/2016 19:55,1/3/2016 20:05,1,-74.00143433,40.73121262,-73.99632263,40.76240921,N,2.172632584,610,4559,1072
id3951826,2,1/3/2016 19:55,1/3/2016 20:08,1,-73.87461853,40.77415848,-73.86451721,40.73443604,N,2.79580176,764,6969,673
id1255581,2,1/3/2016 19:55,1/3/2016 20:00,1,-73.97506714,40.75193024,-73.96691132,40.75683975,N,0.545391365,322,1530,496
id3161892,2,1/3/2016 19:56,1/3/2016 20:09,1,-74.00409698,40.71681976,-73.9790802,40.7310791,N,1.639565127,798,3682,1111
id0022585,1,1/3/2016 19:56,1/3/2016 20:02,1,-73.99152374,40.74961853,-73.98075867,40.74226379,N,0.759009106,386,1544,559
id3498643,2,1/3/2016 19:57,1/3/2016 20:04,2,-73.94900513,40.7884903,-73.96778107,40.76138687,N,2.11530966,433,3509,840
id2742568,2,1/3/2016 19:57,1/3/2016 20:11,1,-73.99221802,40.68585587,-73.94851685,40.6751976,N,2.406006011,808,4974,1120
id3000395,2,1/3/2016 19:57,1/3/2016 20:22,1,-73.97875977,40.68540955,-73.9489212,40.78263855,N,6.899067992,1469,16299,1625
id2684566,2,1/3/2016 19:57,1/3/2016 20:15,1,-73.95743561,40.77019119,-74.00534058,40.73700333,N,3.398731851,1053,8240,1597
id2864100,2,1/3/2016 19:57,1/3/2016 20:01,1,-73.97695923,40.78001022,-73.98820496,40.76473236,N,1.208869244,218,2630,605
id2867271,1,1/3/2016 19:57,1/3/2016 20:02,1,-73.99440765,40.75000763,-73.99211884,40.74494553,N,0.369812374,284,1483,432
id3150521,2,1/3/2016 19:58,1/3/2016 20:04,1,-73.95501709,40.77006149,-73.96682739,40.75745392,N,1.068386065,369,2460,744
id0010659,1,1/3/2016 19:58,1/3/2016 20:11,1,-73.87480164,40.77400589,-73.91748047,40.75942612,N,2.450729897,759,5127,855
id2244945,2,1/3/2016 19:59,1/3/2016 20:04,1,-73.97267151,40.75349045,-73.99049377,40.76002121,N,1.036472904,319,1931,689
id0159882,1,1/3/2016 19:59,1/3/2016 20:04,1,-73.9948349,40.74008179,-73.99093628,40.75024414,N,0.73141324,329,1405,411
id1058434,2,1/3/2016 20:00,1/3/2016 20:33,1,-73.97898102,40.76148987,-73.78244781,40.64411926,N,13.10859027,1936,28772,2247
id3964713,2,1/3/2016 20:00,1/3/2016 20:36,1,-73.78148651,40.64487457,-73.97602844,40.74617386,N,12.36663698,2174,27384,2019
id3399749,2,1/3/2016 20:00,1/3/2016 20:08,6,-73.99099731,40.75104904,-74.00627899,40.73973846,N,1.118627398,493,2562,709
id0359244,2,1/3/2016 20:00,1/3/2016 20:18,1,-73.98270416,40.76748657,-74.00559998,40.7255249,N,3.138104788,1075,5367,1354
id1069428,2,1/3/2016 20:00,1/3/2016 20:39,6,-73.78974915,40.65510178,-74.00572968,40.7482605,N,13.01977269,2340,28215,2671
id1388947,1,1/3/2016 20:00,1/3/2016 20:06,1,-73.98262787,40.75071335,-73.97445679,40.75738144,N,0.628798871,352,1205,363
id0615770,2,1/3/2016 20:00,1/3/2016 20:13,1,-73.95527649,40.78271103,-73.98381805,40.73754883,N,3.460471742,791,7785,1082
id0016331,1,1/3/2016 20:00,1/3/2016 20:05,1,-73.99436951,40.75022888,-73.99237061,40.74382019,N,0.455120339,323,1727,465
id1018940,1,1/3/2016 20:01,1/3/2016 20:07,1,-73.9874115,40.73329163,-73.98973083,40.7205925,N,0.886038887,409,1813,573
id3718188,1,1/3/2016 20:01,1/3/2016 20:20,1,-73.99345398,40.72960281,-73.95764923,40.76568222,N,3.119667501,1130,6691,1226
id0295433,2,1/3/2016 20:01,1/3/2016 20:10,6,-73.99769592,40.72442245,-73.99128723,40.74461746,N,1.435518288,589,2842,788
id2510042,1,1/3/2016 20:02,1/3/2016 20:10,1,-73.9832077,40.76428604,-74.00518036,40.75130463,N,1.458807122,461,3230,772
id1771655,1,1/3/2016 20:02,1/3/2016 20:24,1,-73.95822906,40.76881027,-74.00546265,40.72090912,N,4.132405151,1337,13901,1487
id0423826,2,1/3/2016 20:02,1/3/2016 20:18,1,-73.98877716,40.72705078,-73.96850586,40.6879158,N,2.90576367,968,5994,1277
id2593368,2,1/3/2016 20:02,1/3/2016 20:09,1,-73.9899826,40.72943878,-74.00322723,40.73308182,N,0.737932149,447,1386,513
id3757640,2,1/3/2016 20:02,1/3/2016 20:43,2,-73.78960419,40.64387512,-73.99724579,40.69490051,N,11.44176323,2466,32191,2869
id1762822,2,1/3/2016 20:03,1/3/2016 20:10,1,-73.99625397,40.72196198,-74.00012207,40.7304306,N,0.619362809,430,1372,468
id3206586,1,1/3/2016 20:03,1/3/2016 20:12,2,-73.98883057,40.73109818,-73.99356079,40.71366882,N,1.229807887,532,2499,770
id1859185,1,1/3/2016 20:04,1/3/2016 20:14,2,-73.97635651,40.75742722,-73.98105621,40.76399612,N,0.516372237,556,1209,465
id2849726,2,1/3/2016 20:04,1/3/2016 20:09,1,-73.97381592,40.76374817,-73.97276306,40.75624466,N,0.521509206,286,1187,364
id0212333,1,1/3/2016 20:05,1/3/2016 20:11,1,-73.97525787,40.79259872,-73.98594666,40.77792358,N,1.158250459,354,1863,450
id3073264,1,1/3/2016 20:05,1/3/2016 20:47,1,-73.77680206,40.64537811,-73.99533844,40.74220657,N,13.26365593,2500,29700,2682
id2310704,2,1/3/2016 20:05,1/3/2016 20:10,1,-73.99328613,40.74212646,-73.99875641,40.75195313,N,0.737075055,322,1656,524
id1905526,1,1/3/2016 20:05,1/3/2016 20:07,1,-73.95816803,40.77468491,-73.96251678,40.77220154,N,0.285067925,159,691,218
id0193426,1,1/3/2016 20:05,1/3/2016 20:11,1,-73.9597702,40.75880432,-73.94592285,40.77778625,N,1.498806074,367,3944,462
id1198465,2,1/3/2016 20:05,1/3/2016 20:19,6,-73.98441315,40.7395401,-73.98639679,40.73857117,N,0.123590148,809,518,179
id1927465,1,1/3/2016 20:06,1/3/2016 20:31,1,-73.87284088,40.77432251,-73.9851532,40.68297958,N,8.628708778,1464,17445,1824
id1666822,1,1/3/2016 20:06,1/3/2016 20:30,1,-73.95624542,40.81367874,-73.98856354,40.76328278,N,3.87184647,1407,8109,877
id1533531,1,1/3/2016 20:06,1/3/2016 20:11,1,-74.005867,40.74123383,-73.99614716,40.76241684,N,1.549941219,321,2888,703
id1616860,1,1/3/2016 20:06,1/3/2016 20:20,3,-73.98986053,40.75737381,-73.95815277,40.76065063,N,1.675290042,831,3785,953
id1359664,1,1/3/2016 20:07,1/3/2016 20:14,1,-73.99391174,40.72040176,-73.94773865,40.72407913,N,2.43183093,454,5472,637
id2917258,2,1/3/2016 20:07,1/3/2016 20:24,1,-74.01107025,40.71126175,-73.98751068,40.75473022,N,3.247726849,1035,6621,1398
id2141471,1,1/3/2016 20:07,1/3/2016 20:17,1,-73.96722412,40.75701141,-73.98535156,40.76599503,N,1.134013258,574,1979,746
id1992756,2,1/3/2016 20:07,1/3/2016 20:12,1,-73.94661713,40.77584076,-73.95668793,40.77994156,N,0.598429494,285,963,292
id3014095,1,1/3/2016 20:08,1/3/2016 20:10,1,-73.943573,40.79344177,-73.94459534,40.79409409,N,0.069956167,110,111,33
id1577919,1,1/3/2016 20:08,1/3/2016 20:20,1,-73.97901154,40.75912094,-73.98623657,40.76212692,N,0.431525341,730,1762,723
id1356142,1,1/3/2016 20:08,1/3/2016 20:13,1,-74.00574493,40.7387619,-74.00843048,40.72562408,N,0.918819545,295,1813,518
id1701976,2,1/3/2016 20:08,1/3/2016 20:11,1,-73.95745087,40.76584244,-73.94967651,40.77252197,N,0.615388367,164,1184,251
id3840030,2,1/3/2016 20:08,1/3/2016 20:12,1,-73.9650116,40.77246094,-73.95580292,40.78237152,N,0.837510497,184,1592,305
id0147140,2,1/3/2016 20:09,1/3/2016 20:20,1,-73.9800415,40.76150894,-73.97408295,40.78894043,N,1.921344558,631,3670,940
id3127361,2,1/3/2016 20:10,1/3/2016 20:22,5,-73.98962402,40.71900558,-74.00666809,40.73300171,N,1.316288009,725,2768,769
id0774554,2,1/3/2016 20:10,1/3/2016 20:23,2,-73.98989105,40.74720001,-73.99852753,40.72335052,N,1.709230445,787,3406,889
id2200881,1,1/3/2016 20:10,1/3/2016 20:49,3,-73.79003906,40.64343262,-73.98368073,40.73732376,N,12.04504607,2299,28936,2304
id2763040,1,1/3/2016 20:10,1/3/2016 20:22,1,-73.86371613,40.77006531,-73.93226624,40.76090622,N,3.643678675,732,7286,1079
id0056376,1,1/3/2016 20:11,1/3/2016 20:32,1,-73.99238586,40.74814987,-73.95103455,40.76947403,N,2.618816065,1274,6959,1332
id3373829,2,1/3/2016 20:11,1/3/2016 20:28,1,-73.99000549,40.75693893,-73.95095062,40.77486038,N,2.390270302,1008,5332,1187
id2159420,1,1/3/2016 20:11,1/3/2016 20:19,1,-73.94844055,40.78279114,-73.96218872,40.75964355,N,1.754180562,497,3800,616
id0896960,1,1/3/2016 20:11,1/3/2016 20:19,1,-73.99481964,40.71849823,-73.9859848,40.7360878,N,1.300752127,533,2343,679
id1476302,1,1/3/2016 20:11,1/3/2016 20:17,1,-73.97390747,40.75100327,-73.98601532,40.75203323,N,0.637905549,336,1509,461
id0677698,2,1/3/2016 20:11,1/3/2016 20:29,6,-73.99921417,40.74401093,-73.98260498,40.69973755,N,3.181130551,1049,6684,1433
id2316334,1,1/3/2016 20:11,1/3/2016 20:15,1,-73.96322632,40.76901627,-73.97197723,40.76539993,Y,0.521807937,246,1153,351
id1514726,1,1/3/2016 20:12,1/3/2016 20:38,1,-73.86347961,40.76994324,-74.00209808,40.73491669,N,7.65053143,1543,17152,2139
id3761501,2,1/3/2016 20:12,1/3/2016 20:19,1,-73.94689178,40.7725296,-73.97899628,40.74124908,N,2.738359038,447,5810,744
id3194586,1,1/3/2016 20:12,1/3/2016 20:29,1,-73.98203278,40.72395706,-73.99768066,40.74921799,N,1.928600161,982,5115,1333
id1785385,1,1/3/2016 20:13,1/3/2016 20:41,2,-73.99604797,40.7371521,-73.93589783,40.67646027,N,5.246478222,1707,10780,2305
id0435940,2,1/3/2016 20:13,1/3/2016 20:27,2,-73.97395325,40.74766159,-73.99938202,40.723629,N,2.128881932,829,4047,1002
id1877141,1,1/3/2016 20:13,1/3/2016 20:37,1,-73.87085724,40.77370453,-73.98857117,40.76569748,N,6.186173621,1401,15858,2086
id1851419,2,1/3/2016 20:14,1/3/2016 20:36,1,-73.98113251,40.78012085,-73.99597931,40.73207855,N,3.410100666,1292,6768,1625
id1619202,1,1/3/2016 20:14,1/3/2016 20:29,1,-73.97399902,40.74320221,-73.97971344,40.78382874,N,2.82370166,891,6599,1437
id0936001,1,1/3/2016 20:14,1/3/2016 20:31,1,-73.94734955,40.83082581,-73.9863205,40.75236893,N,5.793119607,1071,12674,1486
id0806678,2,1/3/2016 20:14,1/3/2016 20:35,2,-73.86374664,40.76964951,-73.96742249,40.79190063,N,5.639417196,1264,14914,1742
id3024394,2,1/3/2016 20:14,1/3/2016 20:19,5,-73.9849472,40.76438904,-73.97795105,40.77801895,N,1.010671636,266,2578,715
id0651199,2,1/3/2016 20:15,1/3/2016 20:19,3,-73.9775238,40.78889084,-73.97005463,40.79421234,N,0.536663012,234,1087,230
id2119837,1,1/3/2016 20:15,1/3/2016 20:20,1,-73.99202728,40.74935532,-73.98770142,40.73683929,N,0.89418325,326,2022,571
id3674697,1,1/3/2016 20:15,1/3/2016 20:24,1,-73.98444366,40.7596817,-73.98362732,40.77935028,N,1.360021793,517,3106,829
id2747516,2,1/3/2016 20:15,1/3/2016 20:25,1,-73.99198151,40.72568893,-74.00193787,40.74763107,N,1.603611757,637,3924,1006
id0789517,2,1/3/2016 20:16,1/4/2016 20:01,3,-74.00432587,40.7131424,-74.00856781,40.7191658,N,0.471888211,85511,931,323
id3952704,1,1/3/2016 20:16,1/3/2016 20:22,1,-73.96166992,40.76856232,-73.96824646,40.77073288,N,0.375496487,369,1020,293
id1579712,1,1/3/2016 20:16,1/3/2016 20:22,1,-73.98247528,40.75054932,-73.98597717,40.76087952,N,0.737112336,356,2012,706
id3943894,1,1/3/2016 20:16,1/3/2016 20:21,1,-73.96775818,40.76280975,-73.98238373,40.74291611,N,1.573752491,301,2532,602
id0857269,2,1/3/2016 20:17,1/3/2016 20:24,1,-73.99494171,40.71821213,-74.01055908,40.71677399,N,0.824100852,405,2308,615
id1360061,2,1/3/2016 20:17,1/3/2016 20:30,1,-73.99152374,40.75043488,-73.96974945,40.75891113,N,1.281680392,753,3007,861
id3616485,1,1/3/2016 20:17,1/3/2016 20:26,1,-73.92681885,40.7575264,-73.91624451,40.77285385,N,1.195219016,563,2155,545
id0262641,2,1/3/2016 20:17,1/3/2016 20:53,1,-73.78391266,40.64871979,-73.91986847,40.70100021,N,7.990004356,2146,16058,1977
id1538018,2,1/3/2016 20:17,1/3/2016 20:27,5,-73.97032928,40.75649261,-73.9888916,40.75662613,N,0.971823144,593,2096,720
id2922416,1,1/3/2016 20:17,1/3/2016 20:45,1,-73.86382294,40.77003479,-74.00200653,40.73231506,N,7.69015398,1674,17633,2280
id1518211,1,1/3/2016 20:18,1/3/2016 20:24,1,-73.9797287,40.78154373,-73.9624176,40.79908752,N,1.513491913,317,2727,484
id3304746,2,1/3/2016 20:18,1/3/2016 20:26,1,-73.97348022,40.7381134,-73.99011993,40.7384758,N,0.871725658,480,3018,801
id3024234,2,1/3/2016 20:18,1/3/2016 20:30,1,-74.01599884,40.71133041,-73.98173523,40.72431946,N,2.006805646,717,6724,752
id0908499,2,1/3/2016 20:18,1/3/2016 20:54,1,-73.7901001,40.64696121,-73.94009399,40.71585846,N,9.191029408,2186,24457,2088
id1576048,1,1/3/2016 20:19,1/3/2016 20:26,1,-73.99403381,40.74641037,-73.97850037,40.75247955,N,0.915095128,455,2142,661
id3293591,2,1/3/2016 20:19,1/3/2016 20:22,1,-73.99095917,40.74484634,-73.9973526,40.7419548,N,0.389887916,153,1260,391
id3112651,2,1/3/2016 20:19,1/3/2016 20:35,1,-73.96740723,40.75228882,-74.00862122,40.71358871,N,3.43694829,970,9715,1486
id3004363,2,1/3/2016 20:19,1/3/2016 20:32,6,-73.99029541,40.72893906,-73.96148682,40.76037598,N,2.645007171,751,5682,910
id3856205,1,1/3/2016 20:19,1/3/2016 20:34,1,-73.86276245,40.76911163,-73.95481873,40.72071075,Y,5.867208587,899,12963,1466
id3071350,2,1/3/2016 20:19,1/3/2016 20:24,2,-73.98143768,40.78057098,-73.98802185,40.76306915,N,1.257733651,323,2143,567
id3581405,1,1/3/2016 20:19,1/3/2016 20:36,2,-73.97779083,40.77888489,-73.99946594,40.73254776,N,3.39758746,1039,6395,1572
id0331334,1,1/3/2016 20:19,1/3/2016 20:21,1,-73.98610687,40.74337006,-73.98169708,40.74971771,N,0.495756957,143,813,252
id2949673,1,1/3/2016 20:20,1/3/2016 20:31,1,-73.99781036,40.7207756,-73.98996735,40.74687195,N,1.849769858,614,3521,845
id3122243,2,1/3/2016 20:20,1/3/2016 20:23,4,-73.98361969,40.73008347,-73.97515869,40.74108887,N,0.880263791,187,1464,387
id1586269,2,1/3/2016 20:20,1/3/2016 20:23,1,-73.98339081,40.76108932,-73.97910309,40.76282883,N,0.254622684,169,1250,441
id2479458,1,1/3/2016 20:20,1/3/2016 20:33,4,-73.97908783,40.75893021,-73.98682404,40.76016617,N,0.413900191,780,797,323
id1760264,1,1/3/2016 20:20,1/3/2016 20:24,1,-73.98972321,40.74710846,-73.97696686,40.75152969,N,0.734475925,251,1687,521
id1438704,2,1/3/2016 20:20,1/3/2016 20:24,1,-73.98773956,40.71857834,-73.98458099,40.71964645,N,0.181172874,272,1057,402
id2179457,2,1/3/2016 20:20,1/3/2016 20:27,2,-73.98206329,40.77687073,-73.9651947,40.76952362,N,1.018494301,428,2536,610
id3169731,1,1/3/2016 20:21,1/3/2016 20:36,1,-74.00267029,40.74977493,-73.945755,40.80775833,N,4.993150743,925,10611,1406
id2357829,2,1/3/2016 20:21,1/3/2016 20:37,1,-73.98353577,40.76156235,-73.98117065,40.74127579,N,1.407518365,973,3505,949
id3152486,1,1/3/2016 20:22,1/3/2016 20:28,1,-73.97956085,40.76691055,-73.96257782,40.77580643,Y,1.08080952,315,2323,518
id1141512,1,1/3/2016 20:23,1/3/2016 20:27,1,-74.00697327,40.73031235,-73.9966507,40.7467804,N,1.259997178,226,3181,652
id0878125,1,1/3/2016 20:23,1/3/2016 20:30,1,-73.98493958,40.7685585,-73.98955536,40.7605896,N,0.60142168,399,1766,513
id1216936,2,1/3/2016 20:23,1/3/2016 20:34,1,-73.98230743,40.74591827,-73.95237732,40.77296066,N,2.438864346,662,4952,1049
id1803853,1,1/3/2016 20:23,1/3/2016 20:31,2,-73.9860611,40.76803589,-73.97331238,40.7983284,N,2.197330014,503,4670,548
id2640926,1,1/3/2016 20:23,1/3/2016 20:28,1,-73.97927094,40.75310898,-73.96857452,40.75510025,N,0.576664709,263,1595,467
id2187839,1,1/3/2016 20:24,1/3/2016 20:34,1,-73.98313141,40.76402664,-73.95766449,40.77025223,N,1.400757777,558,3166,886
id2648467,2,1/3/2016 20:24,1/3/2016 20:28,5,-73.96888733,40.76702881,-73.95363617,40.78542709,N,1.501324198,236,2866,509
id1429614,1,1/3/2016 20:24,1/3/2016 20:31,1,-73.97893524,40.74052811,-73.99542236,40.7496109,N,1.067388896,426,1935,707
id0864217,2,1/3/2016 20:24,1/3/2016 20:29,1,-73.97489166,40.78787994,-73.96071625,40.80004883,N,1.121355863,283,2151,408
id1243172,2,1/3/2016 20:24,1/3/2016 20:57,1,-73.78338623,40.64865112,-73.98265839,40.69364929,N,10.89886246,1976,30496,2479
id2529995,2,1/3/2016 20:25,1/3/2016 20:47,6,-73.99088287,40.75078964,-73.920784,40.7663002,N,3.823090415,1351,14510,1604
id1196381,2,1/3/2016 20:25,1/3/2016 20:30,1,-73.95262146,40.77669907,-73.96102905,40.76173782,N,1.123764811,316,1988,570
id2716952,1,1/3/2016 20:25,1/3/2016 20:34,1,-73.97749329,40.74962234,-73.97892761,40.73125839,N,1.271404478,536,3724,992
id2965409,1,1/3/2016 20:25,1/3/2016 20:33,1,-73.978302,40.75183868,-73.98101807,40.77329636,N,1.489799575,517,4089,1077
id0965957,2,1/3/2016 20:26,1/3/2016 20:29,1,-73.97332764,40.76124954,-73.96337128,40.77462006,N,1.060899595,150,1707,333
id3591812,2,1/3/2016 20:26,1/3/2016 20:38,1,-73.99725342,40.71912003,-73.99765778,40.74171829,N,1.561972842,666,3228,808
id0663225,2,1/3/2016 20:26,1/3/2016 20:55,1,-73.87325287,40.77405167,-73.9588623,40.64453125,N,10.01225032,1700,25012,2172
id3671475,1,1/3/2016 20:26,1/3/2016 20:34,3,-73.98873138,40.75033569,-73.985672,40.76053238,N,0.722693737,489,1697,586
id1081813,2,1/3/2016 20:26,1/3/2016 20:28,1,-73.99002838,40.72950745,-73.98523712,40.73585129,N,0.50516601,124,813,177
id3080480,2,1/3/2016 20:27,1/3/2016 20:37,6,-73.98434448,40.75920868,-73.95487213,40.77321625,N,1.821320276,613,4655,1103
id2200883,2,1/3/2016 20:27,1/3/2016 20:37,1,-74.00597382,40.74012375,-74.01398468,40.71003723,N,2.121273942,612,4905,1142
id2750189,2,1/3/2016 20:28,1/3/2016 20:48,1,-73.95493317,40.76567078,-73.96670532,40.80784607,N,2.979235251,1177,6791,1465
id1367967,2,1/3/2016 20:29,1/3/2016 20:38,2,-73.9883728,40.74853897,-73.96266937,40.77568054,N,2.308497841,552,5009,1224
id1432383,1,1/3/2016 20:29,1/3/2016 20:36,3,-73.97444153,40.75749588,-73.98564148,40.75793839,N,0.587129649,454,1331,463
id0155209,1,1/3/2016 20:29,1/3/2016 21:04,1,-73.79116821,40.64441299,-73.95952606,40.64772034,N,8.831504792,2122,25558,2553
id2588989,1,1/3/2016 20:29,1/3/2016 20:34,1,-73.95196533,40.77800369,-73.97483826,40.78751373,N,1.36555948,315,2329,563
id1026828,1,1/3/2016 20:30,1/3/2016 20:30,1,-73.98987579,40.7338295,-73.98987579,40.7338295,N,0,21,0,0
id0639961,2,1/3/2016 20:30,1/3/2016 20:32,5,-73.9834137,40.75011826,-73.98735809,40.73976898,N,0.744488765,132,1380,379
id0438167,1,1/3/2016 20:31,1/3/2016 20:52,1,-73.86366272,40.76997375,-73.99072266,40.74686813,N,6.840689308,1233,15348,1774
id2050807,2,1/3/2016 20:31,1/3/2016 20:35,1,-73.99468231,40.71967316,-73.99188995,40.71486282,N,0.363211214,266,1319,513
id0024226,2,1/3/2016 20:31,1/3/2016 20:42,1,-74.0045166,40.72410965,-73.98378754,40.75931168,N,2.664069585,631,4814,1242
id3264853,2,1/3/2016 20:31,1/3/2016 20:36,5,-73.98234558,40.76434708,-73.97601318,40.7515831,N,0.942387178,317,2135,678
id0511760,2,1/3/2016 20:31,1/3/2016 21:20,1,-73.78225708,40.64501953,-73.98416901,40.76287842,N,13.35152427,2901,30439,2980
id3534730,1,1/3/2016 20:32,1/3/2016 20:45,1,-73.98103333,40.7211647,-73.95371246,40.7288475,N,1.526324067,805,6961,1043
id2944259,2,1/3/2016 20:32,1/3/2016 20:37,1,-73.98065948,40.75941849,-73.9884491,40.75819016,N,0.416532869,327,1453,527
id0241040,1,1/3/2016 20:34,1/3/2016 20:38,1,-73.95533752,40.77330399,-73.9640274,40.75780869,N,1.163523438,286,2062,598
id2974581,1,1/3/2016 20:34,1/3/2016 20:36,1,-73.95392609,40.77109528,-73.96311951,40.77246857,N,0.49045734,146,1426,469
id3732984,1,1/3/2016 20:34,1/3/2016 20:45,2,-73.98039246,40.7795639,-73.94981384,40.82210159,N,3.346989717,650,8212,998
id2494550,2,1/3/2016 20:34,1/3/2016 20:40,1,-73.98603821,40.75651169,-73.97841644,40.76222992,N,0.56159254,346,1402,479
id0529205,1,1/3/2016 20:35,1/3/2016 21:00,2,-74.00304413,40.75175095,-73.86752319,40.7686348,N,7.189763699,1487,16577,1978
id2274821,1,1/3/2016 20:35,1/3/2016 20:42,1,-73.97718048,40.74312592,-73.99198914,40.74080276,N,0.791884814,396,1799,545
id3992774,2,1/3/2016 20:36,1/3/2016 20:41,1,-74.01322937,40.71662903,-74.0030365,40.72515869,N,0.795346677,313,2089,548
id1687452,2,1/3/2016 20:36,1/3/2016 20:39,3,-73.96308136,40.76953888,-73.95584869,40.77857971,N,0.730560834,215,1557,344
